"V1","V2","V3","class"
-1.02108792132967,-0.572498487970551,-2.21392338066384,"G_2"
-2.26800094252102,-1.19776553053908,0.279861858625689,"G_2"
1.17247821416107,-2.87305464885068,-0.318790707448315,"G_2"
-0.410024611121877,1.60316083292462,1.60181562724257,"G_2"
-0.421695594554648,-1.15309013202234,3.43398656002101,"G_2"
-2.17581534679864,0.88911641843183,0.254499472104354,"G_2"
2.7912754351472,-0.32753437557102,0.0247169756088642,"G_2"
-1.96484612106805,-1.95379923025438,0.288928548724287,"G_2"
-2.03382082655723,0.272369449190487,-1.42365799484469,"G_2"
1.36894545779842,3.08568707039404,-0.331108452165564,"G_2"
-1.89505189793577,0.908268355295933,-1.643694183143,"G_2"
0.139863038674328,0.752599151366228,-4.28785302088546,"G_3"
-0.928262786640702,4.42324340663803,-1.84500503032156,"G_3"
2.13721525284905,3.22266559813767,-2.21587704655083,"G_3"
-2.26186327353423,3.26375449091398,-2.14975935056487,"G_3"
4.17087371488847,1.22979024210136,-1.60779785333999,"G_3"
3.61046701668306,1.57062764555037,-2.09665992050879,"G_3"
-4.573647317568,3.00246942171381,-0.117659611429688,"G_3"
-2.10542887606297,2.59797065040249,-3.41360898423559,"G_3"
2.87873779356423,-0.241363885840671,-3.91663850995902,"G_3"
-3.11570326011631,-0.382425936573743,-3.06906499928271,"G_3"
0.0701777452528891,-4.25829680572286,-1.6996478829193,"G_3"
0.869660487778256,-4.70161990056588,0.449789861822735,"G_3"
-1.78677844581954,-1.59443446023298,3.90578851135407,"G_3"
4.15228815740412,0.0812092122531159,-0.315113868293512,"G_3"
-3.8994157016673,-2.81217763251651,-1.29217889651323,"G_3"
1.33534500500867,5.1942403742023,-0.780215435984186,"G_3"
0.580979942154128,4.32307906151438,1.93482370984008,"G_3"
-2.05991812020565,-3.20142945892997,1.33715910805636,"G_3"
2.57033170012283,1.41202174579844,2.7774708292334,"G_3"
-1.24351321971676,2.777606264463,-2.94155627770762,"G_3"
-0.0942373371031691,-1.511842189227,4.84359900686955,"G_3"
3.69121630810792,-0.154040619456944,-2.60461280540033,"G_3"
3.96767747906629,-0.63515158449402,2.77790820693015,"G_3"
-1.85445324012413,1.64902868346691,-4.146645794743,"G_3"
-4.14469006173608,1.21877569745871,-0.97602351799782,"G_3"
-0.302331083879727,-3.9872596040465,-1.22663313808496,"G_3"
-0.34132143803936,-3.04281409742106,-3.00770275653579,"G_3"
2.31823275744719,-3.65409721542883,2.14900129675807,"G_3"
-0.778999274894731,-4.83881621743242,0.758703154496334,"G_3"
2.90236854460557,-1.10590890291646,-2.91017879559875,"G_3"
-1.70959937275877,-4.65557169477717,-0.59620622546684,"G_3"
3.35929901896082,3.67374143759875,0.0581808916743466,"G_3"
-1.84448321455078,-4.62237968570047,1.38886008902536,"G_3"
4.10168721932566,1.64183892468719,0.733639672809944,"G_3"
2.29700957118119,1.1699557640022,3.25403908043029,"G_3"
-4.13732322357002,-1.4946190179207,-2.08519658655096,"G_3"
2.41447277573395,2.78355869231947,2.46431471910462,"G_3"
1.55578980286805,-0.641815326155843,5.05867264803642,"G_3"
1.59796352961122,-2.99407161514258,3.07868932870732,"G_3"
-4.52445263631115,-1.14974947952331,0.458884865306529,"G_3"
4.30238785367471,3.45453889248564,0.0910458156480375,"G_3"
-4.31938779590738,0.89747488461525,1.21995419965666,"G_3"
-3.57575979383071,2.06783880679665,-0.683681905563974,"G_3"
-2.39613505251339,-2.46938576831364,3.61047242521242,"G_3"
0.465301484041971,2.43118436971131,-3.25143196074341,"G_3"
2.11861168404916,1.02771339318106,3.82903397096216,"G_3"
3.8695057065426,-0.0744774583801636,3.67314612186026,"G_3"
0.543296275734726,2.54152689153049,-4.51172129693445,"G_3"
0.65681801974991,-3.66852180896176,2.96106803747077,"G_3"
1.80113614971879,-1.88293582397602,4.11023116513063,"G_3"
