"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","class"
1.62514723384328,-1.68150709030888,-1.38926602532526,0.347932656004961,2.29816003067603,-2.45143849217651,-0.158493213188419,1.52480700262035,-2.07902469156984,-0.373874083943722,"G_3"
-0.158509169012211,-1.69580880209762,0.195728060607612,-0.614123267295154,-0.524448456385312,-1.99998684208509,1.70295411090341,-0.351271730685322,2.58122039550115,-3.04886263034048,"G_3"
0.64722605167511,0.448025204486225,1.36405732133089,-2.36273913857151,0.0971495949109808,-2.81817770634496,-1.70802362106247,-0.161308684110782,0.787695718635424,-0.97981648759198,"G_3"
0.136137726113198,-1.93990248457623,-0.606007743041059,0.663913678549514,-0.93017653995557,-2.05944586252161,-3.20033380160881,-1.04761708223162,-2.32771775354267,-1.32205071088939,"G_3"
0.166050503270894,-0.773571145348627,-0.665872446271605,-1.40563495618303,-0.828105645646104,-1.38954151742113,0.638599027747994,0.551255954273606,-3.2283194027152,-0.805505084242969,"G_3"
-2.81218881923852,-1.18679010761559,-1.24912100843422,-0.0571016076116686,0.668841513020153,-1.0339810518138,-1.72418632297327,1.42288618749492,2.60761710361247,2.14964139238187,"G_3"
-1.14855905069455,-0.479258660934048,-0.597966650640436,1.66620968902225,-1.55744372609127,0.883302043738027,1.44326169354951,-1.25645621312569,-0.212332339285056,2.46888480854654,"G_3"
-1.94712239153433,-1.5510807999474,-1.2525072194186,1.96339482613611,-0.221147642016438,0.798925384167166,1.16150210086372,-1.86541338722849,0.250915457987754,0.806275252320229,"G_3"
0.524154517807075,0.222261830312749,-1.05115116284122,-0.0356528178258057,0.341549815251198,-0.361248909639507,-0.593611330138993,-4.6650277698999,0.578989183056071,0.461991472405874,"G_3"
0.98878390690815,1.10519199077156,-1.05547162194612,1.60134859244132,2.07830648590101,-0.551152873546435,0.115633158885488,-1.58943893726818,1.43739971120086,1.17711307614605,"G_3"
1.29973843272969,1.28687009967427,1.15008442039965,1.13441315857335,1.56658267769243,3.01108285692393,2.65737274272028,-0.376244427812415,-0.946640895632403,-0.795945596477635,"G_3"
-0.744880136490555,1.18402067609883,-0.693573211972959,-1.6296093283115,-1.11830607065788,-0.245809590072271,0.556021650370003,0.653259933218041,-2.26130915340979,2.94129406061512,"G_3"
1.11183006933323,-0.984655116012756,-0.924075321060034,1.86315119820105,-0.585441628975772,-0.469422966247244,0.647964093300859,1.53959860908557,2.73253877917644,1.039149515535,"G_3"
1.161110382701,0.891813088462122,1.4276711111948,-2.00048758303557,0.345526825639989,2.03356709661374,1.31598412433414,0.868717426345704,0.160544874967301,-1.34669295693141,"G_3"
-0.622221525756059,-0.527546373900574,-2.47541533214196,-1.657453529224,-0.974099122207114,-1.05119953623818,-1.95020114681671,-1.39703032385863,0.981152626614196,1.07756387915423,"G_3"
-0.0502466832443505,2.55939280079208,-0.534133639031704,1.26450014195599,-1.08782019275571,-1.57685852730429,2.29355708841759,-1.20012495973665,-0.754239628094624,-2.84994922956172,"G_3"
-2.31622303886383,0.954891116330566,0.565410376517425,-0.537118468074789,0.663843598624337,1.19044281857808,-0.169025123509009,1.84796458149914,-3.36312422628171,-1.32360572575762,"G_3"
2.14988696744577,-1.40451942886572,1.36882061698864,-0.463822570545188,-1.07404986331377,-1.96485934002759,-0.940905976101896,-0.727975501165115,1.3465426346116,-0.176981580684304,"G_3"
1.83289385795003,-1.61264864384547,2.65506166539411,-1.86897576291933,-2.3217814897973,-0.785670317647724,0.377915036775064,0.373097903866829,-2.7340763831889,-0.24311577187703,"G_3"
-1.37185450606668,2.01823150398509,-1.01634651048597,0.581347897824948,2.23317556185057,-1.19895565848616,-1.4316059976187,-0.557389776637966,1.94522843986197,3.04782938823501,"G_3"
-2.42021462233261,-0.57691086842088,-0.644615795017907,0.542428202545505,-2.95508718959489,-0.804226223480716,0.490015892193239,-0.531840026531327,0.0198280815345023,-0.847901406038921,"G_3"
-1.20764693962814,-1.0625795730032,0.372142148966902,-1.8719734833042,-0.945602398630822,0.652522263776419,0.633141957177026,-0.212174907663553,-1.80007829667342,2.8198682574725,"G_3"
-1.00781002738225,-0.592441805506758,-1.07340773216648,-2.38296021280644,-1.84734712276529,1.01014046853148,0.0126101145169689,2.43275585680637,-1.21404040085819,-1.94894519880715,"G_3"
1.259792175709,0.732950786880283,-1.96858085694717,1.94976544949738,2.17372442008412,-0.0692204509885868,2.13218895583167,2.56124750293207,1.22358056598099,0.954723487291363,"G_3"
0.75793792836837,-0.845553880613799,-0.830646741713567,0.961521511964321,-3.16842969843179,0.489954927631685,-0.6476008987017,-2.53081881931998,2.15125575975358,-1.79421974619986,"G_3"
-1.38405154526533,-1.54333636689725,2.1266650609188,0.96916598350644,1.68753598705274,2.68218812246751,1.04213706919258,1.84774558501389,-1.18004643135003,1.23443264196858,"G_3"
-1.71705111963529,0.121669430014774,-1.71528301334784,-0.0666743617002093,1.87579147046892,0.515231659593056,1.97304652850057,0.198258133380023,-0.465655524911831,-1.78052694228881,"G_3"
1.86541859840038,-0.40973309852926,1.50468564079116,0.833273903302998,1.21168656294562,-0.919518337589341,1.68918724382186,0.106043705077214,1.18585638191062,-2.44590794667058,"G_3"
3.06026368762366,0.897290644865364,-0.211945370850391,1.04755172761317,-0.655122049155771,0.447119803866105,0.564220703266003,-2.86461046463554,-1.26223887036346,0.714074990821455,"G_3"
3.42201548338763,-1.01394353631433,0.820784654829536,-2.5612446859802,1.87770533272778,0.295451841920513,1.59718766586631,0.988432806998988,0.482933147545442,-0.257259505774523,"G_3"
-1.66486384197214,-1.06176286124235,0.738930454422227,-1.50700326903939,-1.61857457975721,-0.524815687976424,-0.880571170872803,1.63608174416163,-1.63488119193769,1.94565023055939,"G_3"
-0.666197571228063,1.480325665354,-1.34510364742544,0.805552119756615,-2.10215849373746,-0.977800451958903,-1.44325118305194,1.12178729056121,-0.450070628913247,2.18434214959899,"G_3"
-0.876740328851822,1.31232226894196,0.412198156014836,1.16220143208395,-0.715369852629153,-2.4927944878362,1.64699196991034,-1.78976258009566,-0.371612638316996,-1.58273365671641,"G_3"
-1.13058318437996,-0.126931016304899,-1.21773689602636,0.17184572410794,-1.63795131219936,2.35758202201203,1.20410597040816,0.668356167650223,0.195762399836029,-1.97475576993407,"G_3"
3.10445801115593,0.471702966642412,2.59082486839962,-0.585855898351451,0.282011604318127,-1.36993375672104,2.52243293077382,0.289418748810403,0.470775559193875,0.656672629960132,"G_3"
-0.0581163105272727,-0.753980041387921,-0.872337963382288,0.770924022789617,0.286508992681253,2.03286627795194,-2.50583174614811,2.16173001113013,-2.03524584386395,1.30038093439539,"G_3"
0.973388527814727,1.34517324762052,-2.50104529062447,-1.11191980817113,1.34269908489204,1.64609246094586,-1.49820742186883,-2.14020737775971,-1.05461871449845,-1.98177682798359,"G_3"
-1.51836485122849,-1.22626081440812,-0.411753789840132,1.15628736445852,0.950408957497324,-3.26971051018928,-0.182022557092404,-0.128769943382337,0.839506091504569,-0.874586629845735,"G_3"
0.554478214745131,-1.53046361655607,-0.613226147606047,0.441953429739807,1.732437643499,1.30671393237249,2.86163979456815,-1.14592002910982,2.97996900631403,-0.426496863694782,"G_3"
1.92621839813298,-3.11121358743597,0.349905171473957,-0.095361067835607,0.604304874786132,-0.714163158920093,0.912871304598879,-0.809721464828062,-1.65556755029145,0.0908139489655965,"G_3"
1.53363671185305,0.275040540714812,2.60653519694293,-0.226571604707368,0.873508176090403,2.3305774902395,-1.08396268281013,-1.02392948106069,-1.07762556220919,0.698071429486896,"G_3"
-1.4274321413587,-3.30145042469544,1.13935487623027,0.213916071439319,1.18556390892876,1.8137872976707,-2.25153250290886,1.41409556439316,-1.12318827021013,0.0906768219768243,"G_3"
0.904454306840171,-0.71124150440753,0.0361105893919374,-0.694091439300111,-2.16283178039524,1.14767642615943,2.42067879401984,2.29276642161278,1.35224531839963,0.380001181871718,"G_3"
-3.1064524795969,0.0981985371377345,2.34352155305406,-2.04882008632411,2.33778953299838,0.00538390162626846,-0.497210599036665,1.07595370924369,-0.975572529121415,-0.48156233542953,"G_3"
-1.27794382060855,-0.101090470766629,-1.27894686128255,-0.515604942344285,-0.53997371048176,-0.202716497670476,0.0519758327982618,3.44408448830291,2.4993424297107,-2.05750137807482,"G_3"
-0.062115400185437,-0.0312726082383232,-2.65539957847741,1.87757177929079,-0.560272695840724,1.09908445490376,0.895056499004425,0.0270681083648956,1.65057519768944,-0.394236478848779,"G_3"
-1.1157735286287,-2.2611302984984,-0.387669658546133,-0.00665112950819369,1.90732046288381,0.0150581460080985,-2.18713966398044,1.1344689785547,-1.37400538939384,0.785547400606286,"G_3"
-3.3617324196005,0.525295703210488,-0.201190069313646,0.366988790768186,1.84810814680954,0.577998451466799,0.5493214918452,1.2095535638772,-1.06256856043613,0.660710733559237,"G_3"
-1.15720500410288,-1.54306137024322,-0.301779271770083,2.97867173379054,1.07567843186591,-0.651242091146658,0.428510677662445,2.02778432139827,0.567176268749316,-1.28399936573425,"G_3"
