"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","class"
-0.00890974262255901,-0.0733157631216887,-0.0685700635240811,-0.0777958950205708,0.122642092471793,0.360110324377454,-0.203842270748372,-0.066370731306769,0.291692653454652,-0.178383638428969,0.04887241614337,-0.194089793498049,-0.205686375982274,0.165535859668249,-0.0772165476024605,-0.0403670782976555,-0.0397697228324809,-0.223773815409897,-0.211742472663711,0.138017530863044,"G_1"
-0.139185381920194,-0.309315700301666,0.014934333674031,0.201448274964746,-0.0154694919195868,0.0678393057208631,0.0881272222125821,-0.192557902126672,-0.150296524839537,-0.168731481889187,-0.172546776841302,0.0851426777730546,0.253434260092364,0.0971147045154638,-0.254923863605857,-0.184255938344689,-0.344890527933037,-0.125976414758647,-0.0538269469373811,0.271849390660284,"G_1"
0.0909305425465393,-0.24644829393352,-0.174788362768939,-0.10816597132349,-0.118502188097644,-0.113649662840966,0.261465119820828,0.370672357273273,0.067031560182119,-0.15841024282304,-0.00955846087813503,0.0874811084969228,-0.057846494799363,0.305048431785136,0.365253130490576,-0.0446408457991301,0.252629227543618,-0.0205210929481193,0.0305586475698911,-0.156970743079783,"G_1"
-0.18169453687392,0.0578438666871788,0.0952524696492729,-0.0353705113550008,0.0087915023957756,-0.165424494760316,-0.331890884354239,0.26363560798688,-0.161762329189738,0.0799750225315662,-0.0536915369173649,-0.0133235506111626,-0.266125649395949,-0.041527298701629,0.0912605638876702,-0.350431822327382,0.0567889573992885,0.422078932728917,0.140530163762642,-0.38708568370738,"G_1"
0.0228689279804879,0.00885341047714855,0.433296800524295,-0.0957251423908464,-0.289435121680152,-0.0402225634908051,0.708094958959205,-0.120896517459951,0.215433011270294,-0.433501444797085,-0.26220292341434,-0.0896015096385568,0.163184431459058,-0.296182383485491,-0.629171945709618,0.685072682934637,0.274512476726814,0.11511563698879,0.161456293672779,0.35152855397828,"G_1"
-0.290382346566725,0.167480754379239,0.128033881159161,-0.0469939969428796,0.333558220988142,0.231232146489332,0.260457612271509,-0.36634021969848,-0.0207856090457303,-0.481295490760808,0.434694376033421,0.0947256681153031,-0.439665046736511,0.0615527146069138,0.412041642246009,-0.147830367532258,0.0902171687470804,0.630637787817942,0.568388565194533,0.137794073509432,"G_1"
-0.350020578713666,0.155815627920954,-0.269936330044651,0.725787010000694,0.430556440167287,0.00658312613119582,-0.299046659890765,-0.22311185202799,0.446789346802065,0.0861420004554002,0.588544756380467,0.0909836590349206,-0.0929610156206311,-0.347888302189727,-0.298136426485903,-0.334269905415577,-0.117326296974334,-0.0161615406974006,0.388026471361522,0.146550961070682,"G_1"
-0.200376816619535,-0.0819184705717282,-0.0834622717020134,-0.0327981622683245,0.00367042866714331,0.237727694402234,-0.0220207220459448,0.171247447839843,0.0372612297420761,0.08260838014165,0.0797351323413714,0.191861055279636,0.118139624618232,0.0813020084552527,-0.180166954250955,-0.106520947585124,-0.0917109850705288,-0.0350436378653659,-0.113111304425945,-0.11725114858337,"G_1"
0.0261234513043021,-0.0107969908351319,-0.106998163945251,-0.210846221425402,0.0551533335416207,-0.129193514512459,0.116505882677905,0.222773490123597,0.0345039583381976,0.0257813509637717,-0.102790432090919,0.250650616095192,-0.035410649181784,-0.0100701869781526,0.116617343390435,-0.15682832629929,-0.056282406060075,0.142258901672403,0.190471960975998,-0.0232522843091829,"G_1"
-0.0744853681294892,-0.131756554026362,-0.144130610074875,-0.0717629553724159,-0.317807125882042,-0.0413140939172804,-0.339479369012041,-0.103351308639695,-0.0929101496503002,0.192130184414948,0.206567095457557,-0.18317312522225,-0.0839682712386691,-0.0511102602819225,-0.0486891179133388,0.10883507373499,0.374487986991699,-0.0523204669163091,-0.156141544194884,0.249063912691109,"G_1"
0.0270139822704829,0.0347880133939442,-0.334947519001139,0.170779218772936,-0.507848638308822,-0.032230327133558,-0.0236952231404747,0.238154671015174,0.0804144040615154,-0.114431895567513,0.113102133380657,0.261622465076477,-0.0992402525307682,-0.241824678244028,0.211542191075039,0.175223481143263,0.412770863708257,0.0814231987930988,-0.336660422374956,-0.0439228357317665,"G_1"
-0.418819297952473,0.158912488429858,0.0270828211102503,0.0365541251084129,-0.376796431126614,-0.185750100374568,0.0204451015641669,-0.356449428964007,0.146843946359695,-0.281628358276008,0.113625804384437,-0.480769134407252,-0.112694076882926,0.280813144010126,0.248994181180522,-0.0564023399326989,0.332624932820351,-0.0980326974291128,-0.339565805016819,0.122535351843543,"G_1"
0.0377385952897104,-0.0598659299848438,0.304019551549875,0.0882603261075423,0.00443563814970065,-0.0464238577020398,-0.0727446990163088,-0.029162589480409,-0.221920771493112,-0.0152606455537938,0.0399918272229402,0.190737763021028,-0.0982784403030268,0.0322177189754441,0.0226238322792016,-0.00765087716510982,0.153399751089257,-0.17443601587585,-0.0555309236120289,-0.0543793333958265,"G_1"
0.0359993832833453,0.131359343351432,0.0317087669755685,0.105420609944083,-0.0135805939864441,-0.377952424834338,-0.13701624125207,-0.15243193407811,-0.304930610509702,-0.0566930531548428,0.0860013199102985,0.121047111064797,-0.10429007212183,0.138111609505689,-0.00431795770910234,0.110046283399198,-0.0182470581260196,-0.57864985622217,0.0530641127074451,-0.107076479338377,"G_1"
-0.179614484825616,-0.374324344835102,0.219938132196626,0.0536537309269438,0.132638751480357,0.295952255236986,-0.174223934018352,0.347608314590516,0.0475744686287493,0.00922274610566562,0.0531006420911538,-0.159471250680971,0.0803485285082031,-0.249653836425884,0.0433090227330581,-0.18912243246388,0.252717367918928,0.0602511733895104,0.25563968871075,-0.118861697397849,"G_1"
-0.0550492540842971,-0.123656474923955,-0.0264122531926232,0.0682610421037833,0.0407710684240932,-0.0626753564925004,-0.214568847574359,-0.176808123780398,-0.00284721938001271,0.014464486189114,-0.00763231995823797,0.0605322593542492,0.173156735720933,-0.108959423537069,0.0981804571730781,-0.177879281437189,-0.0491915598206222,0.0761509586697273,-0.0201881601263523,-0.0851008343062502,"G_1"
-0.111525568073777,0.0427585637938792,0.0967683014943769,0.00135921925166575,0.268273446960082,0.21901311942504,0.0316043820279687,0.160658547781986,0.159136575994292,0.0575719069016387,0.107308476962425,-0.00266857213760993,0.131603038520031,0.033292954821807,0.0021418463242013,0.159911601922116,-0.13697919008611,-0.163638522333025,0.15300889353708,0.082076124620945,"G_1"
0.315831577297088,-0.425169635886287,-0.547677709293083,0.290453510750797,-0.243664573313515,0.305030580530753,-0.312571656484948,0.0360680200896158,-0.0880200247182278,0.449185788411315,0.0546583933512331,-0.128365589941208,0.0577883741324854,-0.104739780536769,-0.00594606362417819,-0.0701034319639823,-0.332650749012699,0.189296626489704,-0.125312587772642,0.271848092120279,"G_1"
0.0849675119017808,-0.198936320717128,0.142163917298573,-0.311614479894306,-0.0272037426627315,-0.159390832796361,-0.0494452877400837,0.579818669543491,-0.299592668515236,0.227459280494621,0.458492197196464,-0.167759092157171,0.177959972658864,-0.108234111821714,-0.0953058198418705,0.0584847166529944,-0.013223902728514,-0.0162137887456803,-0.564121389382598,0.144106483615746,"G_1"
-0.0913892035982093,-0.174233058828529,-0.158397190155036,0.161382693813685,0.0883703722703413,-0.111274487046715,-0.257355257624008,-0.307434588463415,0.524453029251224,0.0844551195206962,0.248076045112208,-0.237013498820927,0.0660353674434321,0.41041759770475,-0.0379042468105236,-0.241556712525264,0.283537477705472,-0.23444113272706,0.071310341307914,0.217601103167946,"G_1"
0.0968320802783755,-0.233426513244882,0.303712762414685,0.0639666695636249,-0.278079752770057,-0.0329479527239184,0.640889609321067,-0.113137737456202,0.0297676588707738,-0.561615988997041,0.678672401844724,-0.0355518048055292,-0.0601472418210215,0.129048444909678,0.230778206547566,0.379734944579085,0.20653725980147,-0.242502242046818,-0.282998449883975,-0.357120302454116,"G_1"
0.0181062076313451,0.0603660820569872,-0.118390138852149,-0.0337743912093934,0.725817985063039,0.284318610705106,-0.00858828008902338,0.1032857496746,0.1810355800499,-0.135305203727632,-0.198596233823218,-0.243152420867235,-0.0213202712225645,0.409546222602364,0.0989333530897998,0.0521450693609704,0.121208355028899,0.125996054345986,-0.0536562859979876,0.321190707029115,"G_1"
-0.00049229723984905,-0.235741837978692,-0.091654428433467,0.255836258352339,-0.0669676356698346,0.02914032212312,0.0660270901972533,0.0712479638277965,-0.187395451891682,-0.289490282867018,0.204235188921469,0.116440862570454,-0.0301566732786945,-0.077464443575427,0.108971693549201,-0.0367014200698062,0.120396361454278,0.0999072564525611,0.0323940348760192,-0.148984267303801,"G_1"
-0.0651225932701753,-0.217616996590582,0.533748274680061,0.291594459281619,0.153057298548504,0.221878591708815,-0.0278412110935921,-0.761978003839727,-0.00539309857590289,-0.211508258755552,0.389395559870061,-0.0809464068378825,-0.666369476055411,-0.37418166089676,-0.209085080940822,-0.331735053192872,-0.662434811665161,-0.368879635579248,0.0237345532881974,-0.220280345912194,"G_1"
-0.387600515668387,-0.235423405892055,0.352714804063181,-0.282959487329319,0.359552188825344,0.0651989239570511,-0.387166557264198,-0.55365528003018,0.151600135284494,0.0705695485997142,0.146175265259371,0.070475702901404,0.463222724328668,0.18675173728787,0.504554797723246,-0.563107755184477,0.0513414765635881,-0.000147659044527959,0.393076791770609,0.220590698847641,"G_1"
0.147829776778463,0.677267590097753,0.167596029013695,-0.271572172128066,0.0821889705946061,-0.416476327204889,-0.0572538071493911,0.26046013967207,0.00672564288776118,-0.18125382239355,0.602688913951764,-0.353729833506503,0.29811074756315,-0.162144739188997,-0.133860703198159,-0.222895217365285,-0.373723701743483,0.0755600724986418,-0.143527495610707,-0.269992097812645,"G_1"
-0.101934400910045,0.218731999054316,-0.326491873197831,-0.547550317839007,0.184858412945321,-0.382259375773537,0.160637774552426,0.294291720309367,-0.677341633722031,0.030569846834194,0.870659571568209,0.116665682402643,-0.29714848547467,-0.0936963979429427,-0.294350684088855,-0.0425371760362953,0.224241212780108,0.171783371120213,0.103796687321524,-0.333330057626684,"G_1"
-0.0193207522942245,0.115361265348628,-0.125857061933579,-0.118065613465976,0.159174128419967,-0.0462321551799919,-0.0992659777826785,-0.125028428659174,-0.074053851803484,-0.0980767512782889,0.0407049216655096,0.0224645364438267,-0.0995594068110628,0.0605065492794534,0.0249536335526653,-0.106579029475709,0.0264805317598848,0.0503925511229943,0.169721198420761,0.0853168925475011,"G_1"
-0.35535579203584,-0.576293739231328,-0.15700716176594,-0.0111817435510116,-0.0506283506212736,0.168919686031541,0.106159272448105,0.419872491724106,-0.373771156045054,0.0303159184080789,-0.0273693287304421,0.0953527889072366,-0.0322384452250567,0.486102497249124,0.240812117753285,-0.154914697687196,0.425370974069605,-0.100027982479113,0.196664751734095,-0.180352381524724,"G_1"
0.0931128517776722,0.0467807615032997,0.0784580720785216,0.279281714325783,0.115099055835001,-0.128937489870993,-0.0950025314044868,-0.00408517914782944,0.00652736843013368,0.267612762677572,-0.0498351883205604,-0.0166398538466993,0.076296076627722,-0.125482744335193,0.0744520264574808,0.0692195601263542,0.161498469661783,-0.0739133222731999,-0.054741938814179,-0.0806872201879258,"G_1"
-0.623340664061903,-0.286292063331697,0.0700005448972569,-0.581940388008059,-0.126285435617293,-0.113571490414975,0.0331119621842636,-0.797985471565746,-0.0393641191057406,-0.228036611970634,0.0356410467851773,-0.832798278108783,-0.00822623180353219,0.382580560796619,0.260272776192682,0.23757654600278,0.147981082862454,-0.332544924009263,0.148255326255978,0.166101580606538,"G_1"
-0.227691382342133,0.0594693029675088,-0.027678057701483,0.00589152891339106,0.154329134389352,0.0984348094968371,0.00205389868860617,-0.0224562248786128,-0.0351040637579081,0.0268088628251263,-0.0856115944886011,0.120867383720331,-0.11362388832571,-0.0540650864201366,0.0360584475369099,-0.157144127563336,0.152279739656914,0.103209759307329,-0.0251930692889052,0.0581253754341307,"G_1"
-0.0383332391810288,0.0546769018816913,0.0772892304062466,0.0458354758561229,-0.103016857097829,0.162960357522417,-0.0621907128457007,-0.226939947208121,-0.0290160865898925,-0.0894910674815493,-0.0249468005810917,-0.08038632877244,0.148624360973488,0.00938919353398029,-0.0870188093848441,0.100316123112815,-0.0792580526388684,0.167488191219234,0.105429461537195,-0.028846728877509,"G_1"
0.0526023563820005,-0.279130503722053,0.0506437226926077,0.16086624336645,0.242455807893452,0.152300181201027,-0.136847886062832,0.09698551134216,-0.364784893046672,0.0305779789096151,-0.119982040187588,0.110386527198041,0.116503391795324,-0.0912341289552869,-0.202756833123816,0.302016141645057,-0.0140852126895421,-0.00928239173669797,-0.169049378394283,-0.210585638844792,"G_1"
0.272773832836302,0.0816467928326342,-0.0931912749800581,0.193366329052777,-0.0527409247842885,-0.090055128209557,-0.169245514964411,0.0602396688713583,0.189716638185807,-0.0279823295329206,-0.162156977178722,-0.17793270039092,0.0147965294530606,-0.0869398711153476,-0.0226504230987562,0.0995027425806269,-0.111062922137335,-0.303624532589579,-0.0389817759704924,-0.247380654186434,"G_1"
-0.00287115507374074,0.0546986739602929,0.00611609161397514,-0.0571928304062589,0.00894276765218004,-0.0716307414106261,0.242117495869676,-0.19854196934069,-0.208107309588601,-0.027965170691659,0.131771719959812,-0.00223663267029221,-0.0446270332368392,-0.109623302567665,0.00150765639946152,0.199206606136876,-0.00321695525047504,0.0306565330737111,-0.348786534871188,-0.197406679856026,"G_1"
0.00514343531081339,0.221347446335672,0.100005550923073,0.136360992068292,-0.21133495140294,0.0354438672180613,0.0522949543013535,0.267217819964453,-0.0238943831588236,0.0593730551009123,-0.077686957715564,-0.269985058385983,0.0677555921914928,-0.278967868702149,-0.12438692731539,0.124474100229816,-0.0430752588762444,-0.0982746472376531,-0.137340043744594,0.0177555055149079,"G_1"
-0.214683169332941,0.587276811885391,0.190778520309013,0.195083393129631,-0.226713308742603,0.30876311663363,-0.126761823163064,-0.023012715806803,0.468127178077279,0.553469038664988,0.345218405850433,0.107425561843692,0.0311552026480492,-0.509114245128723,0.345807276002856,0.0615326090304953,-0.231755242761863,0.392772497819774,-0.0438513117804614,-0.189346057623021,"G_1"
0.30679237184955,-0.00574469765050482,0.0522160799237469,0.0231756578786497,-0.296358512866754,-0.150867012965703,-0.0619531689841618,0.0163048598886848,-0.123404175717671,0.52004110194192,0.0424860878829495,0.282100404327722,-0.388980747521889,-0.214215837999801,-0.105174906837133,0.048500561985999,-0.183327407792156,0.0800686579347113,-0.136337607272124,0.203937244785972,"G_1"
-0.0518117379919262,0.126412300596883,0.0494492893059352,-0.0234533570276867,-0.0475184898381657,0.137906219861247,-0.176093821082034,-0.00594987003978899,0.126063179684447,0.193382077779107,-0.0238147904487399,0.0592866242907438,-0.0897104075622139,0.134869889515801,-0.0192102368120362,0.197679019970376,-0.191462025542108,0.12311624691271,-0.0151818183823229,0.0406703194148309,"G_1"
-0.239162974588147,0.531281239613064,0.15541903747342,0.00520738664801813,-0.312179073229979,0.0133424433714292,-0.150765114089675,0.0156608221233773,-0.29133470102152,-0.0612385813510417,-0.0172099106748232,0.138167736422174,0.0774967583299958,0.0875296017497736,0.257411052699817,0.122977221520523,-0.0184250529357531,0.115812122295146,-0.222396460582693,-0.0349586529986403,"G_1"
-0.215978951146956,0.0133273549599343,0.27783734244664,0.108085345797658,0.478745010683221,0.0447956406330103,0.000677087189643155,0.0102041817875054,-0.27212149391598,-0.173220670577717,0.218066899853501,-0.269111785296205,0.0563689265374172,0.106207425946689,0.0449181153787502,0.0270025108589372,-0.0829474919455009,0.219563824154779,0.102132063121519,-0.17501693596363,"G_1"
0.0781191429465154,0.463907939414087,-0.338542300485518,-0.130905271538898,-0.196031801760641,0.219607904914514,-0.25840487151728,0.135011380143759,0.382481257365059,-0.320780925649625,-0.116459653813547,0.542761501872915,-0.857717160010201,-0.496151837659557,-0.26611824362682,-0.114404349181321,-0.0339042076706074,0.0955263343285741,-0.0695623549981148,0.339520216921138,"G_1"
0.0558885058251419,-0.0664777034088293,0.127660915308095,0.0503441794082112,-0.245521044666297,0.100422091573435,-0.00863066963600873,-0.140297041681739,-0.305130347780735,-0.253877479477526,-0.0478696720315618,0.24299334440133,0.0290304385646812,0.223090066990138,0.158927233049485,-0.111142338497148,0.304249465379476,-0.0817570557777543,-0.0893777774392465,-0.265546343913089,"G_1"
-0.0650261796258463,0.0451397976487684,0.0213845980784034,-0.0432774812074085,-0.260945410302275,-0.0938306952406445,-0.129685477547068,0.0280313226003167,0.0529851249557986,0.0181868662285489,0.0985004659172301,-0.0204710212937033,0.000643135359557651,-0.146851720841506,-0.0699979456221137,0.033665705101361,0.0218508559256194,-0.0593665861708044,0.0107148373064583,-0.0515291957985312,"G_1"
-0.241973330713378,-0.214723008198285,0.0963475086778834,0.456701576009673,0.0961695296922468,-0.280410457971144,0.109998666701434,-0.0399289786845126,0.00665507830668471,0.0767640957205191,0.21376648535539,-0.0598310900023919,-0.120359912094125,-0.421162778803652,-0.0860419448308248,-0.0247710259912261,-0.213888638653664,0.0207083394386454,-0.34247700312129,0.424824214069625,"G_1"
-0.0749376695511436,-0.390539484641097,0.387648493822022,0.592881521416152,-0.267062653222526,-0.229093693089376,0.0256733500718764,0.0754550229072869,-0.0373439554873194,0.0413854559123938,0.160561628219429,0.101272055075457,-0.267609393699599,-0.467458431605693,-0.138654647204843,-0.0576889923214313,-0.232340610409231,-0.062611732767399,0.0233225339048506,-0.0208076001335026,"G_1"
0.196025083748727,0.188940948731637,0.368148179902805,0.245296837947225,-0.0880654983382257,-0.446328417784645,0.237301559323661,-0.0389713685985978,-0.365929816022388,-0.15986975677435,-0.432279099371007,-0.191468520999399,0.0107329907139331,0.144342452277457,0.298722747743047,-0.668151549913134,-0.070074657953847,-0.373989386767408,-0.0281766763213493,0.183555652403304,"G_1"
-0.249655730876287,0.241094443711691,0.552044135488559,0.0448748693771037,-0.0878121783839021,0.155680470088372,-0.0171442433262214,0.141042830154505,0.340942811456656,0.034402847927566,-0.104765061075673,0.127367762904172,-0.15146885223685,0.0573197962564032,0.377738452907499,0.0174325392011153,-0.11618634881753,0.569608837079366,-0.156376947886745,-0.190726945870406,"G_1"
-0.299665023773499,0.097022434391184,-0.318128052830769,-0.0438171830948603,0.133744464030831,0.0507341804145343,-0.279760752309142,0.503619670956025,0.407154174537358,-0.290484153382313,-0.0884011636434799,-0.253415336607807,-0.262719711207676,0.17296401172546,-0.265542078662963,0.120096440603334,-0.281438557422811,0.0667907797818561,-0.254349682176814,-0.385016839952578,"G_1"
0.361422735569602,-0.0609072502385736,0.0602259375531626,0.191405903259066,0.0555579864696839,-0.0301830125634615,-0.368661952248021,-0.282178239672006,0.4575385090596,-0.334219657800232,0.107775340562902,-0.0382246956687086,-0.340509933913527,-0.0991717640764952,0.276009057146291,0.0750130803566153,-0.21534209707957,-0.442069670712207,-0.375625379557115,0.364763413011956,"G_1"
-0.226698494454503,0.275871677724099,-0.0555103592637991,-0.0107073483895446,-0.144329430046516,-0.200979771791681,-0.0992308761080911,-0.0306646607908991,0.205207240395915,-0.0112347733373519,-0.0859044155320517,-0.222689669734709,0.0651364694966985,0.0999009036017768,0.152165292870822,0.027223776645221,0.101583439073076,-0.0686336044912768,-0.156211014105669,-0.203580174352846,"G_1"
0.203300642294628,0.062593240954959,0.238015507509439,0.0121624453736307,0.0152343590241875,0.210654291761263,0.0183907198522274,-0.118875615384013,-0.101201175651894,0.110537161673754,0.000899585080978975,0.00250407465022298,0.137709957413999,-0.376565308661152,-0.0216245037256724,0.0657133938648896,0.121369442362672,-0.0338870132632272,0.0479060453127583,0.0401256682002247,"G_1"
-0.0742931868805283,-0.126806176723391,-0.127068389591677,0.295030592425357,-0.00628469871832427,-0.285742608334073,-0.106498824617788,-0.143654688805444,-0.377109881161637,-0.0383213329466981,0.0133490107853015,-0.256374855937926,-0.159202107434885,0.35490819990504,0.0844944117283641,-0.0358640641043456,-0.162063665111715,-0.0250088485778394,-0.110326810617182,0.005574470746989,"G_1"
-0.00537137229973777,0.17835056473762,-0.0259744065474531,0.067872684875828,-0.048167278977107,-0.000946054541726159,0.0561872252607824,-0.0496456035473546,-0.149696155760584,-0.0860291886201156,-0.0575046913312138,0.149557021613603,0.0913507199689165,-0.103317905975748,0.0627792710529745,0.216416404173714,-0.0993007003054643,0.00636700621275564,0.0722694525811527,-0.163036088352025,"G_1"
0.185004097266223,-0.271614091816616,-0.23920109336924,0.529535213340975,-0.0407882569664878,0.108109700010859,0.0397799262489785,0.240611616702784,0.334507706599839,-0.291036909319777,-0.387495379401666,0.151529532372448,0.0902421093367997,0.314314067729884,-0.329518832054142,0.0946689339943727,-0.221300069194063,-0.0986402434043102,0.134696642217366,-0.206440525755304,"G_1"
0.0889477690492685,-0.175191036659721,-0.00329256072048747,0.178100455970206,-0.187767897177236,0.234073812626725,0.0856616697927647,0.253801534796568,-0.0717990387964521,0.125348211271255,-0.173351632174239,-0.0652724073087909,0.0877016266447931,-0.0364835048813524,0.179133330072231,0.0859769280648091,-0.258153262870196,-0.057638478815445,0.0927137950842649,0.108542788617368,"G_1"
0.181929125172731,-0.0237931972478055,0.437962965277436,0.0185342856374097,-0.00450848432688806,0.388895071700079,0.0512404615202037,-0.0149575432455001,0.051470225241474,-0.102115245029729,-0.316467454400601,-0.3841861311208,-0.0726118833740775,-0.198431799204237,0.183566133014501,-0.169049878394131,0.129613977876089,-0.0131674995997024,0.296103659507202,-0.0756271179086928,"G_1"
